year,player_id,nick,nationality,team_ids,teams,maps,rounds,kd_diff,kd,rating,rating_version,ranking_filter,date_range
2024,18462,mezii,United Kingdom,9565,Vitality,122,2696,+10,1.01,1.02,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,21763,ultimate,Poland,5973,Liquid,66,1398,+85,1.10,1.02,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,7592,device,Denmark,6665,Astralis,100,2186,+105,1.08,1.02,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,21809,910,Mongolia,6248,The MongolZ,103,2315,+162,1.11,1.02,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,8183,rain,Norway,6667,FaZe,162,3570,-176,0.93,1.01,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,21001,mzinho,Mongolia,6248,The MongolZ,103,2315,-79,0.95,1.01,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,14148,sjuush,Denmark,7175,HEROIC,137,2997,-121,0.94,1.01,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,8575,Calyx,Türkiye,11251,Eternal Fire,122,2729,-14,0.99,1.01,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,19694,nqz,Brazil,4773,paiN,115,2516,+108,1.07,1.01,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,15662,zorte,Russia,12394,BETBOOM,53,1113,+21,1.03,1.00,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,8565,HEN1,Brazil,9455,Imperial,58,1222,+36,1.05,1.00,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,20183,decenty,Brazil,9455,Imperial,84,1794,+12,1.01,1.00,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,12732,FL1T,Russia,5378,Virtus.pro,132,2888,+10,1.01,1.00,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,13578,Grim,United States,5005,Complexity,102,2272,-61,0.96,1.00,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,9219,felps,Brazil,9455,Imperial,84,1794,-32,0.97,1.00,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,13776,Jame,Russia,5378,Virtus.pro,132,2888,+247,1.15,1.00,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,18506,S1ren,Russia,12394,BETBOOM,53,1113,-14,0.98,1.00,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,9032,Magisk,Denmark,11283,Falcons,105,2276,-56,0.96,1.00,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,16717,br0,Denmark,6665|11811,Astralis|Monte,77,1697,-66,0.94,0.99,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,18317,magixx,Russia,7020,Spirit,134,2825,-16,0.99,0.99,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,20462,story,Portugal,10567,SAW,62,1338,-5,0.99,0.99,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,5794,tabseN,Germany,7532,BIG,90,1968,-136,0.90,0.99,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,3972,huNter-,Bosnia and Herzegovina,5995,G2,159,3395,-50,0.98,0.98,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,16612,n0rb3r7,Russia,5378,Virtus.pro,132,2888,-152,0.92,0.98,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,22613,HUASOPEEK,Chile,9996,9z,52,1147,-65,0.92,0.98,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,19920,KaiR0N-,Russia,12394,BETBOOM,53,1113,-64,0.92,0.97,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,20171,snow,Brazil,4773,paiN,70,1531,-48,0.95,0.97,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,11777,Maden,Montenegro,11283,Falcons,105,2276,-142,0.91,0.97,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,7266,syrsoN,Germany,7532,BIG,70,1504,+6,1.01,0.97,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,19750,drop,Brazil,9215,MIBR,88,1853,-102,0.92,0.97,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,18676,skullz,Brazil,8297|5973,FURIA|Liquid,104,2260,-54,0.96,0.97,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,22564,noway,Brazil,9455,Imperial,84,1794,-131,0.90,0.96,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,13602,nicoodoz,Denmark,7175,HEROIC,59,1314,+10,1.01,0.96,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,13915,YEKINDAR,Latvia,5973,Liquid,104,2271,-147,0.91,0.96,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,12713,floppy,United States,5005,Complexity,102,2272,-156,0.90,0.96,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,19677,kyxsan,North Macedonia,7175,HEROIC,137,2997,-252,0.88,0.96,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,12092,max,Uruguay,9996,9z,52,1147,-84,0.90,0.95,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,20085,kauez,Brazil,4773,paiN,115,2516,-158,0.91,0.95,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,9618,nexa,Serbia,5995,G2,76,1658,-105,0.90,0.95,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,2023,FalleN,Brazil,8297,FURIA,101,2142,-52,0.96,0.94,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,7398,dupreeh,Denmark,11283,Falcons,86,1877,-136,0.90,0.94,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,16820,siuhy,Poland,4494,MOUZ,134,2945,-272,0.87,0.94,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,17937,isak,Sweden,4411|9928,GamerLegion,64,1376,-125,0.87,0.94,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,7716,chopper,Russia,7020,Spirit,136,2859,-297,0.84,0.94,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,2241,roman,Portugal,10567,SAW,62,1338,-119,0.87,0.94,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,20987,brnz4n,Brazil,9215,MIBR,62,1334,-115,0.87,0.93,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,150,MAJ3R,Türkiye,11251,Eternal Fire,122,2729,-231,0.87,0.93,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,630,MUTiRiS,Portugal,10567,SAW,62,1338,-128,0.86,0.93,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,10566,chelo,Brazil,8297,FURIA,101,2142,-215,0.86,0.93,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,12822,VINI,Brazil,9455,Imperial,84,1794,-240,0.81,0.92,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,11630,JT,South Africa,5005,Complexity,102,2272,-278,0.82,0.92,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,9816,Aleksib,Finland,4608,Natus Vincere,159,3424,-413,0.81,0.91,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,7322,apEX,France,9565,Vitality,132,2907,-324,0.83,0.90,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,2553,Snax,Poland,5995|9928,G2|GamerLegion,118,2491,-306,0.82,0.89,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,20607,buda,Argentina,9996,9z,52,1147,-175,0.78,0.88,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,7964,cadiaN,Denmark,6665|5973,Astralis|Liquid,61,1350,-76,0.91,0.88,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,429,karrigan,Denmark,6667,FaZe,162,3570,-615,0.76,0.86,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,10096,HooXi,Denmark,5995,G2,60,1301,-247,0.73,0.85,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,922,Snappi,Denmark,11283,Falcons,105,2276,-402,0.75,0.82,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,16921,nafany,Russia,12394,BETBOOM,53,1113,-264,0.69,0.81,Rating 3.0,Top20,2024-01-01..2024-12-31
2025,21167,donk,Russia,7020,Spirit,142,3224,+789,1.37,1.38,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,11893,ZywOo,France,9565,Vitality,189,4102,+977,1.40,1.32,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,19230,m0NESY,Russia,11283|5995,Falcons|G2,167,3672,+789,1.36,1.24,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,15631,KSCERATO,Brazil,8297,FURIA,180,3929,+392,1.16,1.19,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,16920,sh1ro,Russia,7020,Spirit,142,3224,+758,1.43,1.19,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,10394,Twistzz,Canada,6667|5973,Liquid,146,3139,+228,1.11,1.16,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,11816,ropz,Estonia,9565,Vitality,189,4102,+569,1.23,1.16,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,9960,frozen,Slovakia,6667,FaZe,161,3538,+298,1.13,1.16,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,24177,kyousuke,Russia,11283,Falcons,73,1588,+138,1.12,1.16,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,7938,XANTARES,Türkiye,11861|11251,Aurora|Eternal Fire,171,3861,+316,1.12,1.14,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,20447,HeavyGod,Israel,5995,G2,149,3237,+213,1.11,1.13,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,24144,molodoy,Kazakhstan,8297,FURIA,138,2991,+502,1.29,1.12,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,3741,NiKo,Bosnia and Herzegovina,11283,Falcons,182,4018,+233,1.09,1.12,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,20903,Senzu,Mongolia,6248,The MongolZ,168,3778,+297,1.12,1.12,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,19808,tN1R,Belarus,7020|7175,HEROIC,92,2039,+98,1.07,1.12,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,19045,latto,Brazil,12468,Legacy,84,1794,+107,1.09,1.11,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,16693,flameZ,Israel,9565,Vitality,189,4102,+54,1.02,1.11,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,22279,PR,Czech Republic,9928,GamerLegion,132,2817,+65,1.03,1.11,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,18221,Spinx,Israel,4494,MOUZ,174,3879,+302,1.12,1.11,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,19645,JamYoung,China,4863,TYLOO,51,1107,+49,1.06,1.11,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,13915,YEKINDAR,Latvia,8297,FURIA,138,2991,+65,1.03,1.10,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,21062,MATYS,Slovakia,5995,G2,73,1547,+33,1.03,1.10,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,9278,REZ,Sweden,9928,GamerLegion,132,2817,+72,1.04,1.10,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,21243,Wicadia,Türkiye,11861|11251,Aurora|Eternal Fire,175,3942,+75,1.03,1.09,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,14759,iM,Romania,4608,Natus Vincere,131,2885,+80,1.04,1.09,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,8738,EliGE,United States,5973|6667,Liquid,123,2677,+13,1.01,1.09,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,18987,b1t,Ukraine,4608,Natus Vincere,131,2885,+110,1.06,1.08,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,20312,xertioN,Israel,4494,MOUZ,181,4045,+21,1.01,1.08,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,20127,w0nderful,Ukraine,4608,Natus Vincere,131,2885,+270,1.16,1.08,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,21708,npl,Ukraine,11241,B8,58,1229,+41,1.05,1.08,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,18462,mezii,United Kingdom,9565,Vitality,189,4102,+133,1.05,1.08,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,12732,FL1T,Russia,5378,Virtus.pro,128,2813,+126,1.07,1.07,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,22673,makazze,Kosovo,4608,Natus Vincere,69,1499,-19,0.98,1.07,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,21037,insani,Brazil,9215,MIBR,66,1482,-75,0.93,1.07,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,20423,zont1x,Ukraine,7020,Spirit,107,2420,+64,1.04,1.06,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,20304,Staehr,Denmark,6665,Astralis,155,3378,0,1.00,1.06,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,18072,torzsi,Hungary,4494,MOUZ,181,4045,+537,1.23,1.06,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,19206,jL,Lithuania,4608,Natus Vincere,62,1386,+4,1.00,1.05,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,12553,yuurih,Brazil,8297,FURIA,180,3929,+108,1.04,1.05,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,19694,nqz,Brazil,4773,paiN,132,2939,+221,1.12,1.05,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,21001,mzinho,Mongolia,6248,The MongolZ,192,4301,-97,0.97,1.04,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,13138,Maka,France,4914,3DMAX,170,3745,+110,1.05,1.04,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,19187,xfl0ud,Türkiye,7175,HEROIC,89,1921,-62,0.96,1.04,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,10994,stavn,Denmark,6665,Astralis,103,2236,+23,1.02,1.04,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,22842,kensizor,Ukraine,11241,B8,54,1121,-49,0.94,1.04,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,20119,nilo,Sweden,7175,HEROIC,52,1117,+29,1.04,1.04,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,8574,woxic,Türkiye,11861|11251,Aurora|Eternal Fire,175,3942,+298,1.12,1.04,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,21809,910,Mongolia,6248,The MongolZ,192,4301,+271,1.10,1.04,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,20101,fame,Russia,5378,Virtus.pro,128,2813,-47,0.98,1.04,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,23643,esenthial,Ukraine,11241,B8,58,1229,+12,1.01,1.04,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,21621,Moseyuh,China,4863,TYLOO,51,1107,-27,0.97,1.04,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,18850,Jimpphat,Finland,4494,MOUZ,181,4045,+162,1.07,1.04,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,11617,malbsMd,Guatemala,5995,G2,149,3237,-125,0.95,1.04,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,15698,dumau,Brazil,12468,Legacy,84,1794,-3,1.00,1.03,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,7592,device,Denmark,6665,Astralis,152,3311,+206,1.10,1.03,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,9436,NertZ,Israel,5973,Liquid,127,2719,-33,0.98,1.02,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,17956,jabbi,Denmark,6665,Astralis,155,3378,-58,0.97,1.02,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,8183,rain,Norway,6667,FaZe,127,2816,-114,0.94,1.02,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,18053,broky,Latvia,6667,FaZe,142,3123,+254,1.13,1.02,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,8374,bodyy,France,4914,3DMAX,161,3518,-147,0.94,1.02,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,14736,dgt,Uruguay,4773,paiN,80,1780,+15,1.01,1.02,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,19164,SunPayus,Spain,5995|7175,G2|HEROIC,119,2546,+112,1.07,1.02,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,22965,saadzin,Brazil,12468,Legacy,84,1794,+87,1.08,1.02,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,13497,Lucky,France,4914,3DMAX,173,3813,-45,0.98,1.02,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,20301,Tauson,Denmark,9928,GamerLegion,132,2817,-47,0.97,1.02,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,19686,n1ssim,Brazil,12468,Legacy,84,1794,-30,0.97,1.02,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,17306,degster,Russia,11283,Falcons,65,1445,+116,1.13,1.01,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,19739,Ex3rcice,France,4914,3DMAX,173,3813,-45,0.98,1.01,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,22361,jottAAA,Türkiye,11861|11251,Aurora|Eternal Fire,175,3942,-100,0.96,1.00,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,12018,TeSeS,Denmark,11283,Falcons,182,4018,-170,0.94,1.00,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,18317,magixx,Russia,7020,Spirit,74,1660,-14,0.99,1.00,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,21763,ultimate,Poland,5973,Liquid,127,2719,+23,1.01,1.00,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,20194,bLitz,Mongolia,6248,The MongolZ,192,4301,-148,0.95,1.00,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,18865,dav1deuS,Chile,4773,paiN,132,2939,-151,0.93,0.99,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,20895,Mercury,China,4863,TYLOO,51,1107,-67,0.91,0.99,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,21439,ICY,Kazakhstan,5378,Virtus.pro,119,2619,+141,1.09,0.99,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,21014,Ag1l,Portugal,10567,SAW,58,1218,-13,0.98,0.99,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,20870,sl3nd,Hungary,9928,GamerLegion,56,1193,+3,1.00,0.98,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,20275,Techno,Mongolia,6248,The MongolZ,192,4301,-291,0.90,0.97,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,20462,story,Portugal,10567,SAW,58,1218,-1,1.00,0.97,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,3972,huNter-,Bosnia and Herzegovina,5995,G2,137,2979,-70,0.96,0.97,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,18141,biguzera,Brazil,4773,paiN,128,2857,-262,0.87,0.97,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,22047,yxngstxr,Sweden,7175,HEROIC,98,2116,-155,0.90,0.97,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,20994,FL4MUS,Russia,5378,Virtus.pro,76,1690,-103,0.91,0.97,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,9032,Magisk,Denmark,11283|6665,Falcons|Astralis,161,3572,-153,0.93,0.96,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,8520,NAF,Canada,5973,Liquid,127,2719,-122,0.93,0.96,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,21969,Graviti,France,4914,3DMAX,173,3813,-276,0.90,0.96,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,19677,kyxsan,North Macedonia,11283,Falcons,182,4018,-371,0.86,0.96,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,8918,electroNic,Russia,5378,Virtus.pro,103,2277,-251,0.85,0.96,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,20112,alex666,Ukraine,11241,B8,58,1229,-55,0.93,0.96,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,23685,zweih,Russia,7020,Spirit,68,1564,-146,0.86,0.95,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,16947,Perfecto,Russia,5378,Virtus.pro,50,1086,-73,0.90,0.95,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,19592,headtr1ck,Ukraine,11241,B8,58,1229,+7,1.01,0.95,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,13666,Brollan,Sweden,4494,MOUZ,181,4045,-414,0.85,0.94,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,20171,snow,Brazil,4773,paiN,132,2939,-256,0.87,0.93,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,20563,lux,Brazil,12468,Legacy,84,1794,-162,0.87,0.93,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,7322,apEX,France,9565,Vitality,189,4102,-380,0.86,0.92,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,630,MUTiRiS,Portugal,10567,SAW,58,1218,-124,0.85,0.92,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,18835,saffee,Brazil,9215,MIBR,66,1482,-84,0.92,0.92,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,10096,HooXi,Denmark,6665,Astralis,99,2144,-292,0.81,0.91,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,11154,exit,Brazil,9215,MIBR,66,1482,-113,0.88,0.91,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,9816,Aleksib,Finland,4608,Natus Vincere,131,2885,-386,0.79,0.90,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,2023,FalleN,Brazil,8297,FURIA,180,3929,-332,0.87,0.90,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,2553,Snax,Poland,5995,G2,76,1690,-204,0.82,0.90,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,16820,siuhy,Poland,5973,Liquid,95,2018,-302,0.79,0.89,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,18717,Lucaozy,Brazil,9215,MIBR,54,1219,-134,0.84,0.89,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,7716,chopper,Russia,7020,Spirit,142,3224,-389,0.82,0.89,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,19310,LNZ,Sweden,7175,HEROIC,98,2116,-316,0.79,0.89,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,20987,brnz4n,Brazil,9215,MIBR,53,1150,-160,0.80,0.89,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,16486,ztr,Sweden,9928,GamerLegion,132,2817,-440,0.78,0.86,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,8552,Attacker,China,4863,TYLOO,51,1107,-166,0.78,0.86,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,150,MAJ3R,Türkiye,11861|11251,Aurora|Eternal Fire,175,3942,-583,0.77,0.86,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,429,karrigan,Denmark,6667,FaZe,161,3538,-648,0.74,0.85,Rating 3.0,Top20,2025-01-01..2025-12-31
2025,7964,cadiaN,Denmark,6665,Astralis,56,1234,-186,0.78,0.84,Rating 3.0,Top20,2025-01-01..2025-12-31
